Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_UACP	Geo_VTD	Geo_ZCTA3	Geo_TAZ	Geo_UGA	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_B12001_001	SE_B12001_002	SE_B12001_003	SE_B12001_004	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008	SE_A14006_001	SE_A09005_001	SE_A09005_002	SE_A09005_009	SE_A09005_010	SE_A09005_003	SE_A09005_004	SE_A09005_005	SE_A09005_006	SE_A09005_007	SE_A09005_008	SE_A09001_001	SE_A09001_002	SE_A09001_003	SE_A09001_004	SE_A09001_005	SE_A09001_006	SE_A09001_007	SE_A09001_008	SE_A09001_009	SE_A09001_010	SE_A09003_001	SE_A10030_001	SE_A10030_002	SE_A10030_003	SE_A10030_004	SE_A10030_005	SE_A10030_006	SE_A10030_007
"ACSSF"	"ny"	"140"	"00"	"0007698"	""	""	""	""	"36"	"085"	""	""	"003900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085003900"	"Census Tract 39"	""	""	"Census Tract 39, Richmond County, New York"	"36085003900"	"583060"	"0"	""	""	""	""	""	""	""	2319	2319	10301.14	0.22512073415012	1564	67	342	426	387	309	21	12	1564	67	768	729	1564	67	1497	1155	729	342	33	12	85221	1209	684	632	52	367	0	0	46	8	104	1209	1105	82	131	102	178	218	183	211	104	46	989	196	520	241	15	17	0
"ACSSF"	"ny"	"140"	"00"	"0007699"	""	""	""	""	"36"	"085"	""	""	"004001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085004001"	"Census Tract 40.01"	""	""	"Census Tract 40.01, Richmond County, New York"	"36085004001"	"300661"	"0"	""	""	""	""	""	""	""	3159	3159	27212.62	0.116085866034901	2304	162	851	548	722	21	0	0	2304	162	1399	743	2304	162	2142	1291	743	21	0	0	52204	1597	681	651	30	916	0	0	0	0	0	1597	1597	0	33	118	361	238	670	177	0	51	1147	88	893	100	19	47	0
"ACSSF"	"ny"	"140"	"00"	"0007700"	""	""	""	""	"36"	"085"	""	""	"004002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085004002"	"Census Tract 40.02"	""	""	"Census Tract 40.02, Richmond County, New York"	"36085004002"	"337374"	"0"	""	""	""	""	""	""	""	2395	2395	18386.19	0.130260835185337	1806	284	395	447	522	131	0	27	1806	284	842	680	1806	284	1522	1127	680	158	27	27	115632	1384	838	793	45	387	0	68	0	91	0	1384	1384	7	329	61	123	240	197	427	0	55	872	43	313	396	72	48	0
"ACSSF"	"ny"	"140"	"00"	"0007701"	""	""	""	""	"36"	"085"	""	""	"004003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085004003"	"Census Tract 40.03"	""	""	"Census Tract 40.03, Richmond County, New York"	"36085004003"	"195483"	"0"	""	""	""	""	""	""	""	2961	2961	39230.8	0.0754764114737211	1842	521	622	564	78	57	0	0	1842	521	1186	135	1842	521	1321	699	135	57	0	0	13855	730	323	323	0	309	0	0	0	0	98	730	632	0	172	84	84	150	0	142	98	53	1392	882	420	90	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0007702"	""	""	""	""	"36"	"085"	""	""	"004004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085004004"	"Census Tract 40.04"	""	""	"Census Tract 40.04, Richmond County, New York"	"36085004004"	"359234"	"0"	""	""	""	""	""	""	""	4361	4361	31441.73	0.138701028730635	2917	792	928	612	526	40	19	0	2917	792	1540	585	2917	792	2125	1197	585	59	19	0	84732	1798	756	621	135	841	0	48	119	0	34	1798	1764	121	310	311	420	305	97	200	34	40	1181	270	548	195	0	168	0
"ACSSF"	"ny"	"140"	"00"	"0007703"	""	""	""	""	"36"	"085"	""	""	"004700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085004700"	"Census Tract 47"	""	""	"Census Tract 47, Richmond County, New York"	"36085004700"	"895658"	"0"	""	""	""	""	""	""	""	3158	3158	9132.037	0.345815501847885	1819	103	397	524	305	228	223	39	1819	103	921	795	1819	103	1716	1319	795	490	262	39	101196	1406	547	464	83	554	0	0	157	0	148	1406	1258	192	283	79	70	190	158	286	148	45	932	129	449	256	58	40	0
"ACSSF"	"ny"	"140"	"00"	"0007704"	""	""	""	""	"36"	"085"	""	""	"005000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085005000"	"Census Tract 50"	""	""	"Census Tract 50, Richmond County, New York"	"36085005000"	"792524"	"42337"	""	""	""	""	""	""	""	4624	4624	15111.35	0.305995240132387	3132	392	1096	478	610	466	78	12	3132	392	1574	1166	3132	392	2740	1644	1166	556	90	12	75833	2080	975	856	119	714	0	0	22	0	369	2080	1711	35	133	274	195	277	395	402	369	56	1378	166	578	444	172	18	0
"ACSSF"	"ny"	"140"	"00"	"0007705"	""	""	""	""	"36"	"085"	""	""	"005901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085005901"	"Census Tract 59.01"	""	""	"Census Tract 59.01, Richmond County, New York"	"36085005901"	"936901"	"6193"	""	""	""	""	""	""	""	3316	3316	9166.817	0.361739513851029	2503	69	488	544	901	333	66	102	2503	69	1032	1402	2503	69	2434	1946	1402	501	168	102	77238	1492	966	786	180	278	0	0	138	8	102	1492	1390	94	309	250	125	99	277	236	102	45	1213	165	481	422	123	11	11
"ACSSF"	"ny"	"140"	"00"	"0007706"	""	""	""	""	"36"	"085"	""	""	"005902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085005902"	"Census Tract 59.02"	""	""	"Census Tract 59.02, Richmond County, New York"	"36085005902"	"450104"	"0"	""	""	""	""	""	""	""	0	0	0	0.173786133372047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0007707"	""	""	""	""	"36"	"085"	""	""	"006400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085006400"	"Census Tract 64"	""	""	"Census Tract 64, Richmond County, New York"	"36085006400"	"709804"	"0"	""	""	""	""	""	""	""	3480	3480	12698.09	0.27405686821715	2437	457	789	664	265	136	109	17	2437	457	1453	527	2437	457	1980	1191	527	262	126	17	61154	1405	692	496	196	584	19	0	45	0	65	1405	1340	66	187	246	159	240	231	211	65	44	1204	321	475	276	118	0	14
"ACSSF"	"ny"	"140"	"00"	"0007708"	""	""	""	""	"36"	"085"	""	""	"006700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085006700"	"Census Tract 67"	""	""	"Census Tract 67, Richmond County, New York"	"36085006700"	"950892"	"1786"	""	""	""	""	""	""	""	2737	2737	7454.892	0.367141469381325	2293	25	263	493	878	278	343	13	2293	25	756	1512	2293	25	2268	2005	1512	634	356	13	129722	1640	841	750	91	350	0	14	205	8	222	1640	1418	252	229	221	112	129	249	226	222	40	1158	107	555	292	131	73	0
"ACSSF"	"ny"	"140"	"00"	"0007709"	""	""	""	""	"36"	"085"	""	""	"007001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085007001"	"Census Tract 70.01"	""	""	"Census Tract 70.01, Richmond County, New York"	"36085007001"	"473458"	"0"	""	""	""	""	""	""	""	3180	3180	17395.76	0.182803163566781	2203	408	512	603	509	122	49	0	2203	408	1115	680	2203	408	1795	1283	680	171	49	0	67679	1441	911	645	266	221	0	0	309	0	0	1441	1441	443	207	180	77	223	206	105	0	30	1052	97	386	437	90	42	0
"ACSSF"	"ny"	"140"	"00"	"0007710"	""	""	""	""	"36"	"085"	""	""	"007002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085007002"	"Census Tract 70.02"	""	""	"Census Tract 70.02, Richmond County, New York"	"36085007002"	"2166807"	"866081"	""	""	""	""	""	""	""	6761	6761	8081.435	0.83660889548523	4463	665	1469	1058	985	187	67	32	4463	665	2527	1271	4463	665	3798	2329	1271	286	99	32	85380	2835	2008	1654	354	537	0	32	178	22	58	2835	2777	149	643	72	507	591	586	229	58	41	1822	248	758	661	96	59	0
"ACSSF"	"ny"	"140"	"00"	"0007711"	""	""	""	""	"36"	"085"	""	""	"007400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085007400"	"Census Tract 74"	""	""	"Census Tract 74, Richmond County, New York"	"36085007400"	"541258"	"442359"	""	""	""	""	""	""	""	4998	4998	23916.06	0.208980891031155	3466	651	939	955	526	296	68	31	3466	651	1894	921	3466	651	2815	1876	921	395	99	31	68264	2151	1226	962	264	818	0	0	54	10	43	2151	2108	70	94	435	248	312	788	161	43	47	1847	475	874	342	54	102	0
"ACSSF"	"ny"	"140"	"00"	"0007712"	""	""	""	""	"36"	"085"	""	""	"007500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085007500"	"Census Tract 75"	""	""	"Census Tract 75, Richmond County, New York"	"36085007500"	"480639"	"0"	""	""	""	""	""	""	""	4269	4269	23004.08	0.18557576328539	2685	391	754	526	553	357	95	9	2685	391	1280	1014	2685	391	2294	1540	1014	461	104	9	99324	1715	990	891	99	606	0	0	34	30	55	1715	1660	136	196	458	118	148	473	131	55	39	1120	162	408	379	109	62	0
"ACSSF"	"ny"	"140"	"00"	"0007713"	""	""	""	""	"36"	"085"	""	""	"007700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085007700"	"Census Tract 77"	""	""	"Census Tract 77, Richmond County, New York"	"36085007700"	"248536"	"0"	""	""	""	""	""	""	""	1646	1646	17152.93	0.0959602901635065	902	117	319	209	125	132	0	0	902	117	528	257	902	117	785	466	257	132	0	0	80761	624	365	293	72	175	0	0	12	0	72	624	552	41	105	104	28	65	145	64	72	43	472	102	141	160	41	28	0
"ACSSF"	"ny"	"140"	"00"	"0007714"	""	""	""	""	"36"	"085"	""	""	"008100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085008100"	"Census Tract 81"	""	""	"Census Tract 81, Richmond County, New York"	"36085008100"	"806838"	"194554"	""	""	""	""	""	""	""	4622	4622	14836.84	0.311521906665205	3540	803	1050	847	440	324	32	44	3540	803	1897	840	3540	803	2737	1687	840	400	76	44	55694	1763	636	498	138	863	0	0	93	18	153	1763	1610	113	206	345	189	148	492	117	153	41	1764	741	506	315	158	0	44
"ACSSF"	"ny"	"140"	"00"	"0007715"	""	""	""	""	"36"	"085"	""	""	"009601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085009601"	"Census Tract 96.01"	""	""	"Census Tract 96.01, Richmond County, New York"	"36085009601"	"776279"	"0"	""	""	""	""	""	""	""	4673	4673	15591.06	0.299723010299662	3770	405	1073	888	941	327	10	126	3770	405	1961	1404	3770	405	3365	2292	1404	463	136	126	101625	1920	908	781	127	807	0	0	125	0	80	1920	1840	49	217	296	63	152	626	437	80	53	1634	181	830	422	107	94	0
"ACSSF"	"ny"	"140"	"00"	"0007716"	""	""	""	""	"36"	"085"	""	""	"009602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085009602"	"Census Tract 96.02"	""	""	"Census Tract 96.02, Richmond County, New York"	"36085009602"	"617605"	"0"	""	""	""	""	""	""	""	3353	3353	14061.14	0.238458633785176	2450	217	553	780	562	191	82	65	2450	217	1333	900	2450	217	2233	1680	900	338	147	65	76484	1759	1069	882	187	543	0	37	64	0	46	1759	1713	215	107	152	214	292	554	179	46	46	1372	151	630	466	94	31	0
"ACSSF"	"ny"	"140"	"00"	"0007717"	""	""	""	""	"36"	"085"	""	""	"009701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085009701"	"Census Tract 97.01"	""	""	"Census Tract 97.01, Richmond County, New York"	"36085009701"	"795842"	"336112"	""	""	""	""	""	""	""	4288	4288	13954.87	0.307276327149006	2832	280	675	789	651	317	120	0	2832	280	1464	1088	2832	280	2552	1877	1088	437	120	0	106075	2005	1414	1229	185	406	0	11	61	7	106	2005	1899	84	331	178	394	263	305	344	106	47	1561	284	567	573	111	26	0
"ACSSF"	"ny"	"140"	"00"	"0007718"	""	""	""	""	"36"	"085"	""	""	"009702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085009702"	"Census Tract 97.02"	""	""	"Census Tract 97.02, Richmond County, New York"	"36085009702"	"367493"	"99704"	""	""	""	""	""	""	""	0	0	0	0.141889846593884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0007719"	""	""	""	""	"36"	"085"	""	""	"010500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085010500"	"Census Tract 105"	""	""	"Census Tract 105, Richmond County, New York"	"36085010500"	"816706"	"0"	""	""	""	""	""	""	""	4545	4545	14413.38	0.315331962928014	3082	345	1127	597	536	377	56	44	3082	345	1724	1013	3082	345	2737	1610	1013	477	100	44	86250	2057	938	855	83	655	0	0	246	80	138	2057	1919	229	465	257	224	170	253	321	138	39	1601	406	721	345	96	33	0
"ACSSF"	"ny"	"140"	"00"	"0007720"	""	""	""	""	"36"	"085"	""	""	"011201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085011201"	"Census Tract 112.01"	""	""	"Census Tract 112.01, Richmond County, New York"	"36085011201"	"1607939"	"585976"	""	""	""	""	""	""	""	5846	5846	9416.445	0.620828745152487	4015	818	1219	754	615	533	76	0	4015	818	1973	1224	4015	818	3197	1978	1224	609	76	0	95586	2684	1698	1068	630	571	0	0	219	33	163	2684	2521	446	294	346	359	311	264	501	163	44	1883	166	1010	401	250	56	0
"ACSSF"	"ny"	"140"	"00"	"0007721"	""	""	""	""	"36"	"085"	""	""	"011203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085011203"	"Census Tract 112.03"	""	""	"Census Tract 112.03, Richmond County, New York"	"36085011203"	"1001598"	"0"	""	""	""	""	""	""	""	6622	6622	17123.54	0.386719166266407	4408	686	1583	860	673	533	49	24	4408	686	2443	1279	4408	686	3722	2139	1279	606	73	24	75071	2481	1593	1307	286	720	0	0	13	62	93	2481	2388	74	299	363	513	308	518	313	93	44	2236	296	765	952	145	70	8
"ACSSF"	"ny"	"140"	"00"	"0007722"	""	""	""	""	"36"	"085"	""	""	"011204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085011204"	"Census Tract 112.04"	""	""	"Census Tract 112.04, Richmond County, New York"	"36085011204"	"975926"	"741225"	""	""	""	""	""	""	""	260	260	690.0081	0.376807151230044	124	0	0	52	72	0	0	0	124	0	52	72	124	0	124	124	72	0	0	0	155270	95	58	43	15	0	0	0	37	0	0	95	95	37	14	15	15	0	14	0	0	""	66	51	0	0	15	0	0
"ACSSF"	"ny"	"140"	"00"	"0007723"	""	""	""	""	"36"	"085"	""	""	"011401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085011401"	"Census Tract 114.01"	""	""	"Census Tract 114.01, Richmond County, New York"	"36085011401"	"526892"	"0"	""	""	""	""	""	""	""	3273	3273	16088.74	0.203434147185238	2322	296	737	870	291	68	36	24	2322	296	1607	419	2322	296	2026	1289	419	128	60	24	75284	1316	676	614	62	547	0	0	75	0	18	1316	1298	85	306	144	274	172	166	151	18	37	1322	464	540	234	64	20	0
"ACSSF"	"ny"	"140"	"00"	"0007724"	""	""	""	""	"36"	"085"	""	""	"011402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085011402"	"Census Tract 114.02"	""	""	"Census Tract 114.02, Richmond County, New York"	"36085011402"	"579280"	"0"	""	""	""	""	""	""	""	3532	3532	15791.74	0.223661267928654	2577	457	837	437	668	145	8	25	2577	457	1274	846	2577	457	2120	1283	846	178	33	25	88781	1406	882	654	228	417	0	0	0	0	107	1406	1299	61	247	231	53	152	332	223	107	48	1255	202	555	384	105	6	3
"ACSSF"	"ny"	"140"	"00"	"0007725"	""	""	""	""	"36"	"085"	""	""	"012100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012100"	"Census Tract 121"	""	""	"Census Tract 121, Richmond County, New York"	"36085012100"	"741984"	"0"	""	""	""	""	""	""	""	3076	3076	10737.16	0.286481636208353	2328	75	551	630	535	425	98	14	2328	75	1181	1072	2328	75	2253	1702	1072	537	112	14	149750	1533	1146	1047	99	176	0	0	85	10	116	1533	1417	111	432	100	215	318	130	111	116	34	1204	76	346	642	136	4	0
"ACSSF"	"ny"	"140"	"00"	"0007726"	""	""	""	""	"36"	"085"	""	""	"012200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012200"	"Census Tract 122"	""	""	"Census Tract 122, Richmond County, New York"	"36085012200"	"827812"	"0"	""	""	""	""	""	""	""	3976	3976	12439.77	0.319620013683461	2610	178	922	555	539	332	70	14	2610	178	1477	955	2610	178	2432	1510	955	416	84	14	93777	1678	961	832	129	426	0	0	69	108	114	1678	1564	59	360	231	112	193	327	282	114	49	1343	203	396	466	243	11	24
"ACSSF"	"ny"	"140"	"00"	"0007727"	""	""	""	""	"36"	"085"	""	""	"012500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012500"	"Census Tract 125"	""	""	"Census Tract 125, Richmond County, New York"	"36085012500"	"461075"	"0"	""	""	""	""	""	""	""	3020	3020	16964.19	0.17802206033387	2140	356	606	520	464	144	18	32	2140	356	1126	658	2140	356	1784	1178	658	194	50	32	111434	1694	939	854	85	492	0	0	52	13	198	1694	1496	109	266	222	170	214	251	264	198	44	1065	218	358	338	141	10	0
"ACSSF"	"ny"	"140"	"00"	"0007728"	""	""	""	""	"36"	"085"	""	""	"012804"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012804"	"Census Tract 128.04"	""	""	"Census Tract 128.04, Richmond County, New York"	"36085012804"	"897166"	"342703"	""	""	""	""	""	""	""	4574	4574	13204.47	0.346397743927771	3360	604	929	976	583	224	44	0	3360	604	1905	851	3360	604	2756	1827	851	268	44	0	84706	2258	1280	1167	113	781	0	0	29	11	157	2258	2101	56	170	382	398	494	375	226	157	44	1504	314	465	585	104	26	10
"ACSSF"	"ny"	"140"	"00"	"0007729"	""	""	""	""	"36"	"085"	""	""	"012805"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012805"	"Census Tract 128.05"	""	""	"Census Tract 128.05, Richmond County, New York"	"36085012805"	"1006608"	"344653"	""	""	""	""	""	""	""	2370	2370	6097.976	0.388653538163111	1727	207	645	393	270	191	15	6	1727	207	1038	482	1727	207	1520	875	482	212	21	6	114591	1146	570	547	23	392	0	0	9	0	175	1146	971	33	40	137	257	87	219	198	175	50	763	22	172	402	140	27	0
"ACSSF"	"ny"	"140"	"00"	"0007730"	""	""	""	""	"36"	"085"	""	""	"012806"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085012806"	"Census Tract 128.06"	""	""	"Census Tract 128.06, Richmond County, New York"	"36085012806"	"1319470"	"580167"	""	""	""	""	""	""	""	5595	5595	10982.43	0.509450236835074	4120	309	2127	724	612	161	187	0	4120	309	2851	960	4120	309	3811	1684	960	348	187	0	56345	2552	1419	1164	255	869	0	0	98	0	166	2552	2386	106	278	410	475	330	248	539	166	46	2323	729	943	475	120	56	0
"ACSSF"	"ny"	"140"	"00"	"0007731"	""	""	""	""	"36"	"085"	""	""	"013201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013201"	"Census Tract 132.01"	""	""	"Census Tract 132.01, Richmond County, New York"	"36085013201"	"469586"	"0"	""	""	""	""	""	""	""	1417	1417	7815.422	0.181308175945217	1068	60	307	248	233	187	8	25	1068	60	555	453	1068	60	1008	701	453	220	33	25	120872	642	441	406	35	127	0	6	24	0	44	642	598	36	133	80	115	52	64	118	44	42	486	27	137	192	98	28	4
"ACSSF"	"ny"	"140"	"00"	"0007732"	""	""	""	""	"36"	"085"	""	""	"013203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013203"	"Census Tract 132.03"	""	""	"Census Tract 132.03, Richmond County, New York"	"36085013203"	"1027708"	"5153"	""	""	""	""	""	""	""	6684	6684	16844.75	0.396800294055416	4824	289	1159	952	1747	534	46	97	4824	289	2111	2424	4824	289	4535	3376	2424	677	143	97	116755	2922	1761	1674	87	725	0	49	41	0	346	2922	2576	104	353	480	499	389	449	302	346	41	2163	167	738	693	433	103	29
"ACSSF"	"ny"	"140"	"00"	"0007733"	""	""	""	""	"36"	"085"	""	""	"013204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013204"	"Census Tract 132.04"	""	""	"Census Tract 132.04, Richmond County, New York"	"36085013204"	"1045193"	"0"	""	""	""	""	""	""	""	5246	5246	12999.59	0.40355129058513	3631	349	1158	958	783	237	136	10	3631	349	2116	1166	3631	349	3282	2124	1166	383	146	10	97752	2613	1666	1380	286	847	0	0	51	10	39	2613	2574	57	495	425	419	369	474	335	39	43	1871	134	858	588	190	81	20
"ACSSF"	"ny"	"140"	"00"	"0007734"	""	""	""	""	"36"	"085"	""	""	"013301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013301"	"Census Tract 133.01"	""	""	"Census Tract 133.01, Richmond County, New York"	"36085013301"	"67337"	"0"	""	""	""	""	""	""	""	1091	1091	41963.21	0.0259989621573536	779	242	333	170	34	0	0	0	779	242	503	34	779	242	537	204	34	0	0	0	16250	301	79	52	27	156	0	0	66	0	0	301	301	17	43	14	42	15	69	101	0	63	504	453	45	6	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0007735"	""	""	""	""	"36"	"085"	""	""	"013302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013302"	"Census Tract 133.02"	""	""	"Census Tract 133.02, Richmond County, New York"	"36085013302"	"849327"	"0"	""	""	""	""	""	""	""	3846	3846	11728.22	0.327927001978388	2143	486	653	510	173	289	17	15	2143	486	1163	494	2143	486	1657	1004	494	321	32	15	93929	1627	983	771	212	481	0	0	124	27	12	1627	1615	113	624	248	164	77	201	188	12	33	1002	175	261	430	120	16	0
"ACSSF"	"ny"	"140"	"00"	"0007736"	""	""	""	""	"36"	"085"	""	""	"013400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013400"	"Census Tract 134"	""	""	"Census Tract 134, Richmond County, New York"	"36085013400"	"850704"	"0"	""	""	""	""	""	""	""	4225	4225	12863.11	0.32845866467335	2783	296	818	613	667	321	38	30	2783	296	1431	1056	2783	296	2487	1669	1056	389	68	30	79412	1623	1050	905	145	406	0	0	26	2	139	1623	1484	42	227	225	278	259	304	149	139	41	1476	101	646	533	140	32	24
"ACSSF"	"ny"	"140"	"00"	"0007737"	""	""	""	""	"36"	"085"	""	""	"013800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085013800"	"Census Tract 138"	""	""	"Census Tract 138, Richmond County, New York"	"36085013800"	"1407436"	"0"	""	""	""	""	""	""	""	6705	6705	12338.66	0.543414100760312	5028	212	1604	1204	1100	833	55	20	5028	212	2808	2008	5028	212	4816	3212	2008	908	75	20	132261	3294	2275	2015	260	772	0	0	1	42	204	3294	3090	126	644	352	301	545	757	365	204	46	2541	262	843	850	463	86	37
"ACSSF"	"ny"	"140"	"00"	"0007738"	""	""	""	""	"36"	"085"	""	""	"014100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36085014100"	"Census Tract 141"	""	""	"Census Tract 141, Richmond County, New York"	"36085014100"	"311360"	"0"	""	""	""	""	""	""	""	2463	2463	20487.99	0.120216773205127	1724	227	387	599	363	139	9	0	1724	227	986	511	1724	227	1497	1110	511	148	9	0	59825	1155	715	621	94	289	0	0	25	0	126	1155	1029	41	231	114	115	152	149	227	126	47	1041	145	571	274	51	0	0
